Timestamp,Event,Event Description,Event Severity,network_table:///FMSInfo/EventName,network_table:///FMSInfo/FMSControlData,network_table:///FMSInfo/GameSpecificMessage,network_table:///FMSInfo/IsRedAlliance,network_table:///FMSInfo/MatchNumber,network_table:///FMSInfo/MatchType,network_table:///FMSInfo/ReplayNumber,network_table:///FMSInfo/StationNumber,network_table:///LiveWindow/Ungrouped/Talon FX [0]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [1]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [2]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [3]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [4]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [5]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [13]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [14]/Value,network_table:///LiveWindow/Ungrouped/Talon SRX [8]/Value,network_table:///LiveWindow/Ungrouped/Talon SRX [9]/Value,network_table:///LiveWindow/Ungrouped/Talon SRX [11]/Value,network_table:///LiveWindow/Ungrouped/navX-Sensor/Value,network_table:///Shuffleboard/drive/Feeder % req,network_table:///Shuffleboard/drive/KF,network_table:///Shuffleboard/drive/KI,network_table:///Shuffleboard/drive/KP,network_table:///SmartDashboard/Shooter KF Feedback,network_table:///SmartDashboard/Shooter KP Feedback,network_table:///SmartDashboard/Shooter RPM Feedback,network_table:///SmartDashboard/feedPercentReqFB:,network_table:///SmartDashboard/left stick:,network_table:///SmartDashboard/right stick:,network_table:///SmartDashboard/shooter1RPM:,network_table:///SmartDashboard/shooter2RPM:,network_table:///SmartDashboard/shooterFalcon1 velocity:,network_table:///SmartDashboard/shooterFalcon2 velocity:,network_table:///SmartDashboard/targetRPM:,network_table:///SmartDashboard/targetUp100ms:
52469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4104.4921875,4103.90625,14010.0,14008.0,,
52489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4093.65234375,4094.23828125,13973.0,13975.0,,
52518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4081.34765625,4084.27734375,13931.0,13941.0,,
52538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4071.09375,4071.6796875,13896.0,13898.0,,
52549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4060.83984375,4060.25390625,13861.0,13859.0,,
52570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4049.12109375,4051.171875,13821.0,13828.0,,
52589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4038.8671875,4038.57421875,13786.0,13785.0,,
52610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4027.734375,4028.02734375,13748.0,13749.0,,
52630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4016.30859375,4016.30859375,13709.0,13709.0,,
52650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4004.296875,4005.76171875,13668.0,13673.0,,
52670,,,,,,,,,,,,,,,,,,,,,,,-1.1100000143051147,,,,,,,,,,,3994.62890625,3994.921875,13635.0,13636.0,,
52690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3983.7890625,3984.9609375,13598.0,13602.0,,
52710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3971.77734375,3972.65625,13557.0,13560.0,,
52730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3961.81640625,3962.6953125,13523.0,13526.0,,
52750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3950.68359375,3952.44140625,13485.0,13491.0,,
52771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3939.84375,,,,,
52772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3939.84375,13448.0,13448.0,,
52790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3929.00390625,3929.8828125,13411.0,13414.0,,
52966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3907.6171875,3919.62890625,13374.0,13379.0,,
52967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3845.5078125,3844.921875,13126.0,13124.0,,
52971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3833.7890625,3833.7890625,13086.0,13086.0,,
52991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3823.2421875,3824.70703125,13050.0,13055.0,,
53243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3711.9140625,3711.328125,12670.0,12668.0,,
53244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3700.48828125,3702.5390625,12631.0,12638.0,,
53253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3691.40625,3691.40625,12600.0,12600.0,,
53273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3681.4453125,3682.03125,12566.0,12568.0,,
53297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3671.19140625,3671.19140625,12531.0,12531.0,,
53313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3661.5234375,3661.23046875,,,,
53314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12498.0,12497.0,,
53333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3650.390625,3652.44140625,12460.0,12467.0,,
53354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3641.015625,3641.30859375,12428.0,12429.0,,
53394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3619.921875,3620.5078125,12356.0,12358.0,,
53414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3609.66796875,3610.25390625,12321.0,12323.0,,
53434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3599.70703125,,12287.0,,,
53454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3589.16015625,3590.33203125,12251.0,12255.0,,
53474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3579.19921875,3579.4921875,12217.0,,,
53475,,,,,,,,,,,,,,,,,,,,,,,-1.1200000047683716,,,,,,,,,,,,,,12218.0,,
53495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3568.9453125,3570.41015625,12182.0,12187.0,,
53514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3558.3984375,3558.984375,12146.0,,,
53515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12148.0,,
53535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3548.73046875,3549.0234375,12113.0,12114.0,,
53555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3537.890625,3538.18359375,12076.0,12077.0,,
53575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3528.22265625,3527.9296875,12043.0,12042.0,,
53595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3517.96875,3519.140625,12008.0,12012.0,,
53615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3507.12890625,3508.88671875,11971.0,11977.0,,
53635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3497.75390625,3497.16796875,11939.0,11937.0,,
53655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3487.5,3488.0859375,11904.0,11906.0,,
53676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3476.3671875,3477.5390625,11866.0,11870.0,,
53696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3467.28515625,3466.9921875,11835.0,11834.0,,
53736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3446.77734375,3448.53515625,11765.0,11771.0,,
53756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3436.81640625,3437.109375,11731.0,11732.0,,
53776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3427.734375,3427.1484375,11700.0,11698.0,,
53796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3416.6015625,3417.1875,11662.0,11664.0,,
53827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3406.0546875,3406.93359375,11626.0,11629.0,,
53837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3396.6796875,3397.265625,11594.0,11596.0,,
53857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3387.59765625,3387.890625,11563.0,11564.0,,
53877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3376.46484375,3378.80859375,11525.0,11533.0,,
53897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3366.796875,3367.67578125,11492.0,11495.0,,
53917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3357.12890625,3346.2890625,11459.0,11422.0,,
53937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3347.16796875,,11425.0,,,
53957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3337.5,3336.328125,,,,
53958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11392.0,11388.0,,
53998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3316.40625,3316.9921875,11320.0,11322.0,,
54018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3306.73828125,3307.6171875,11287.0,11290.0,,
54038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3297.0703125,3298.2421875,11254.0,11258.0,,
54058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3287.109375,3288.28125,11220.0,11224.0,,
54079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3277.1484375,3277.734375,11186.0,11188.0,,
54099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3266.89453125,3267.48046875,11151.0,11153.0,,
54119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3256.93359375,3257.51953125,11117.0,11119.0,,
54139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3246.38671875,3246.97265625,11081.0,11083.0,,
54160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3237.01171875,3236.71875,11049.0,11048.0,,
54199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3217.96875,3217.3828125,10984.0,10982.0,,
54219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3207.421875,3208.0078125,10948.0,10950.0,,
54239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3197.4609375,3198.92578125,10914.0,10919.0,,
54262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3187.79296875,3189.84375,10881.0,10888.0,,
54300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3168.75,3170.21484375,10816.0,10821.0,,
54320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3159.66796875,3160.25390625,10785.0,10787.0,,
54340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3150.87890625,3150.5859375,10755.0,10754.0,,
54360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3140.91796875,,,,,
54361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3140.625,10721.0,10720.0,,
54380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3131.54296875,3131.25,10689.0,10688.0,,
54401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3121.875,3121.58203125,10656.0,10655.0,,
54421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3111.9140625,3112.20703125,10622.0,10623.0,,
54441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3101.66015625,3102.5390625,10587.0,10590.0,,
54460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3091.9921875,3083.7890625,10554.0,10526.0,,
54500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3072.36328125,3074.12109375,10487.0,10493.0,,
54520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3062.98828125,,10455.0,,,
54540,,,,,,,,,,,,,,,,,,,,,,,-1.1299999952316284,,,,,,,,,,,3053.90625,3054.78515625,10424.0,10427.0,,
54561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3044.23828125,3045.1171875,10391.0,10394.0,,
54581,,,,,,,,,,,,,,,,,,,,,,,-1.1200000047683716,,,,,,,,,,,3034.86328125,3035.44921875,10359.0,10361.0,,
54601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3025.48828125,3025.78125,10327.0,10328.0,,
54621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3016.40625,3016.40625,10296.0,10296.0,,
54642,,,,,,,,,,,,,,,,,,,,,,,-1.1299999952316284,,,,,,,,,,,3006.73828125,3007.03125,10263.0,10264.0,,
54662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2997.36328125,2997.65625,10231.0,10232.0,,
54914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2978.61328125,2979.19921875,,,,
54915,,,,,,,,,,,,,,,,,,,,,,,-1.1200000047683716,,,,,,,,,,,2874.609375,2875.48828125,9812.0,9815.0,,
54924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2864.94140625,2865.8203125,9779.0,9782.0,,
54944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2855.859375,2857.03125,9748.0,9752.0,,
54964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2846.77734375,2847.36328125,9717.0,9719.0,,
54984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2837.98828125,,9687.0,,,
55006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2829.19921875,2828.3203125,9657.0,9654.0,,
55024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2819.82421875,2819.23828125,9625.0,9623.0,,
55044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2810.44921875,2809.86328125,9593.0,9591.0,,
55064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2801.07421875,2801.07421875,9561.0,9561.0,,
55084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2791.9921875,2792.578125,9530.0,,,
55085,,,,,,,,,,,,,,,,,,,,,,,-1.1299999952316284,,,,,,,,,,,,,,9532.0,,
55105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2781.73828125,2784.08203125,9495.0,9503.0,,
55125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2772.94921875,2774.70703125,9465.0,9471.0,,
55165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2754.78515625,2755.6640625,9403.0,9406.0,,
55186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2744.82421875,2745.703125,9369.0,9372.0,,
55206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2736.328125,2736.03515625,9340.0,9339.0,,
55226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2726.3671875,2726.66015625,9306.0,9307.0,,
55246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2716.9921875,2716.9921875,9274.0,9274.0,,
55266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2708.49609375,2707.91015625,9245.0,9243.0,,
55286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2699.70703125,2699.4140625,9215.0,9214.0,,
55306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2690.33203125,2691.2109375,9183.0,9186.0,,
55326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2681.54296875,2682.421875,9153.0,9156.0,,
55346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2672.16796875,,,,,
55347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2673.33984375,9121.0,9125.0,,
55367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2662.79296875,2664.2578125,9089.0,9094.0,,
55619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2644.3359375,2644.62890625,,,,
55635,,,,,,,,,,,,,,,,,,,,,,,-1.1399999856948853,,,,,,,,,,,2545.3125,2545.01953125,8688.0,8687.0,,
55649,,,,,,,,,,,,,,,,,,,,,,,-1.1299999952316284,,,,,,,,,,,2536.23046875,2535.9375,8657.0,8656.0,,
55679,,,,,,,,,,,,,,,,,,,,,,,-1.1399999856948853,,,,,,,,,,,2525.9765625,2528.02734375,8622.0,8629.0,,
55689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2518.06640625,2518.359375,8595.0,8596.0,,
55709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2508.984375,2508.3984375,8564.0,8562.0,,
55729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2499.0234375,2500.1953125,8530.0,8534.0,,
55752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2490.8203125,2491.40625,8502.0,8504.0,,
55770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2482.03125,2482.32421875,8472.0,8473.0,,
55790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2472.0703125,2473.828125,8438.0,8444.0,,
55810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2463.8671875,2463.8671875,8410.0,8410.0,,
55830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2454.78515625,2454.78515625,8379.0,8379.0,,
55850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2445.41015625,2446.2890625,8347.0,8350.0,,
55872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2436.9140625,2437.20703125,8318.0,8319.0,,
55890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2428.125,,,,,
55891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2428.41796875,8288.0,8289.0,,
55910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2419.04296875,,,,,
55911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2419.3359375,8257.0,8258.0,,
55951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2401.171875,2401.7578125,8196.0,8198.0,,
55971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2392.08984375,2392.67578125,8165.0,8167.0,,
55991,,,,,,,,,,,,,,,,,,,,,,,-1.149999976158142,,,,,,,,,,,2383.0078125,2383.59375,8134.0,8136.0,,
56012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2374.21875,2374.8046875,8104.0,8106.0,,
56031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2365.4296875,,,,,
56032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2366.015625,8074.0,8076.0,,
56053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2356.93359375,,8045.0,,,
56072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2346.97265625,2347.8515625,8011.0,8014.0,,
56092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2339.0625,2338.4765625,7984.0,7982.0,,
56112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2329.39453125,2330.56640625,7951.0,7955.0,,
56132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2320.8984375,2322.0703125,7922.0,7926.0,,
56152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2311.81640625,,,,,
56153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2312.6953125,7891.0,7894.0,,
56172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2303.90625,,,,,
56173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2303.90625,7864.0,7864.0,,
56192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2294.82421875,2294.82421875,7833.0,7833.0,,
56212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2286.03515625,2287.79296875,7803.0,7809.0,,
56487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2189.6484375,2189.6484375,7474.0,7474.0,,
56488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2172.65625,2172.65625,7416.0,7416.0,,
56499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2164.453125,2163.57421875,7388.0,7385.0,,
56534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2147.16796875,2148.046875,7329.0,7332.0,,
56554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2137.79296875,2138.37890625,7297.0,7299.0,,
56574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2129.00390625,2129.296875,7267.0,7268.0,,
56616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2111.42578125,,,,,
56617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2111.71875,7207.0,7208.0,,
56635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2102.34375,2102.05078125,7176.0,7175.0,,
56655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2094.140625,2095.01953125,7148.0,7151.0,,
56675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2085.3515625,,7118.0,,,
56695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2076.26953125,2076.26953125,7087.0,7087.0,,
56719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2068.06640625,2068.65234375,7059.0,7061.0,,
56755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2051.07421875,2049.90234375,7001.0,6997.0,,
56776,,,,,,,,,,,,,,,,,,,,,,,-1.159999966621399,,,,,,,,,,,2042.28515625,2042.87109375,6971.0,6973.0,,
56796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2033.49609375,2035.25390625,6941.0,6947.0,,
56816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025.87890625,2024.4140625,6915.0,6910.0,,
56836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016.50390625,2017.08984375,6883.0,6885.0,,
56856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007.12890625,2009.47265625,6851.0,6859.0,,
56876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999.8046875,1998.6328125,6826.0,6822.0,,
56896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990.4296875,,6794.0,,,
56917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1981.34765625,1983.3984375,6763.0,6770.0,,
56937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1974.0234375,1972.55859375,6738.0,6733.0,,
56957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1964.6484375,1965.52734375,6706.0,6709.0,,
56977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1955.56640625,1957.32421875,6675.0,6681.0,,
56998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1947.65625,1946.77734375,6648.0,6645.0,,
57017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1939.16015625,1939.16015625,6619.0,6619.0,,
57037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1929.4921875,1931.8359375,6586.0,6594.0,,
57308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1895.21484375,1896.09375,6501.0,6503.0,,
57309,,,,,,,,,,,,,,,,,,,,,,,-1.159999966621399,,,,,,,,,,,1819.62890625,1819.62890625,6211.0,6211.0,,
57320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1810.83984375,1811.42578125,6181.0,6183.0,,
57339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1802.63671875,1803.22265625,6153.0,6155.0,,
57359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1793.84765625,,,,,
57360,,,,,,,,,,,,,,,,,,,,,,,-1.1699999570846558,,,,,,,,,,,,1794.7265625,6123.0,6126.0,,
57379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1785.64453125,,,,,
57380,,,,,,,,,,,,,,,,,,,,,,,-1.159999966621399,,,,,,,,,,,,1785.9375,6095.0,6096.0,,
57400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1777.1484375,,6066.0,,,
57420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1768.9453125,1769.23828125,6038.0,6039.0,,
57440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1760.15625,1760.7421875,6008.0,6010.0,,
57460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1751.953125,1752.5390625,5980.0,5982.0,,
57480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1744.3359375,1744.3359375,5954.0,5954.0,,
57500,,,,,,,,,,,,,,,,,,,,,,,-1.1699999570846558,,,,,,,,,,,1735.83984375,1735.546875,5925.0,5924.0,,
57541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1719.140625,1719.43359375,5868.0,5869.0,,
57561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1710.3515625,1711.5234375,5838.0,5842.0,,
57581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1701.5625,,5808.0,,,
57601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1693.65234375,1693.9453125,5781.0,5782.0,,
57641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1677.83203125,1676.66015625,5727.0,5723.0,,
57661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1669.3359375,1669.921875,5698.0,5700.0,,
57682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1661.1328125,1660.546875,5670.0,5668.0,,
57702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1652.34375,1653.80859375,5640.0,5645.0,,
57723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1643.5546875,1644.7265625,5610.0,5614.0,,
57743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1626.85546875,,,,,
57744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1627.44140625,5553.0,5555.0,,
58047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1545.1171875,1552.1484375,5302.0,5298.0,,
58048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1503.80859375,1503.22265625,5133.0,5131.0,,
58064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1495.01953125,1496.77734375,5103.0,5109.0,,
58109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1479.19921875,1480.6640625,5049.0,5054.0,,
58125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1471.2890625,,5022.0,,,
58144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1462.79296875,1464.55078125,4993.0,4999.0,,
58164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1455.17578125,1454.8828125,4967.0,,,
58165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4966.0,,
58185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1446.6796875,1448.4375,4938.0,4944.0,,
58205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1439.0625,1439.0625,4912.0,4912.0,,
