Timestamp,Event,Event Description,Event Severity,network_table:///FMSInfo/EventName,network_table:///FMSInfo/FMSControlData,network_table:///FMSInfo/GameSpecificMessage,network_table:///FMSInfo/IsRedAlliance,network_table:///FMSInfo/MatchNumber,network_table:///FMSInfo/MatchType,network_table:///FMSInfo/ReplayNumber,network_table:///FMSInfo/StationNumber,network_table:///LiveWindow/Ungrouped/Talon FX [0]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [1]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [2]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [3]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [4]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [5]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [13]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [14]/Value,network_table:///LiveWindow/Ungrouped/Talon SRX [8]/Value,network_table:///LiveWindow/Ungrouped/Talon SRX [9]/Value,network_table:///LiveWindow/Ungrouped/Talon SRX [11]/Value,network_table:///LiveWindow/Ungrouped/navX-Sensor/Value,network_table:///Shuffleboard/drive/Feeder % req,network_table:///Shuffleboard/drive/KF,network_table:///Shuffleboard/drive/KI,network_table:///Shuffleboard/drive/KP,network_table:///Shuffleboard/drive/Target RPM,network_table:///SmartDashboard/Shooter KF Feedback,network_table:///SmartDashboard/Shooter KP Feedback,network_table:///SmartDashboard/Shooter RPM Feedback,network_table:///SmartDashboard/feedPercentReqFB:,network_table:///SmartDashboard/left stick:,network_table:///SmartDashboard/shooter1RPM:,network_table:///SmartDashboard/shooter2RPM:,network_table:///SmartDashboard/shooterFalcon1 velocity:,network_table:///SmartDashboard/shooterFalcon2 velocity:,network_table:///SmartDashboard/targetRPM:,network_table:///SmartDashboard/targetUp100ms:
25943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4178.02734375,4177.734375,14261.0,14260.0,,
25963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4166.30859375,4165.4296875,14221.0,14218.0,,
25983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4154.58984375,4154.296875,14181.0,14180.0,,
26003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4142.87109375,4143.1640625,14141.0,14142.0,,
26023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4131.4453125,4131.15234375,,,,
26024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14102.0,14101.0,,
26044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4120.60546875,4119.7265625,14065.0,14062.0,,
26063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4107.71484375,,14021.0,,,
26084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096.2890625,4096.2890625,13982.0,13982.0,,
26104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4085.7421875,4085.7421875,13946.0,13946.0,,
26124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4073.4375,4071.6796875,13904.0,13898.0,,
26144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4061.1328125,4061.1328125,13862.0,13862.0,,
26164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4050.5859375,4051.171875,13826.0,13828.0,,
26184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4039.16015625,4037.40234375,13787.0,13781.0,,
26204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4026.85546875,4026.26953125,13745.0,13743.0,,
26224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4016.015625,4016.89453125,13708.0,13711.0,,
26244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4004.8828125,4003.125,13670.0,13664.0,,
26265,,,,,,,,,,,,,,,,,,,,,,,-2.440000057220459,,,,,,,,,,,3992.87109375,3992.28515625,13629.0,13627.0,,
26284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3981.4453125,,,,,
26285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3982.32421875,13590.0,13593.0,,
26305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3970.01953125,3968.84765625,13551.0,13547.0,,
26325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3958.30078125,3958.0078125,13511.0,13510.0,,
26345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3947.4609375,3947.75390625,13474.0,13475.0,,
26365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3935.15625,3933.984375,13432.0,13428.0,,
26385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3923.4375,3923.4375,13392.0,13392.0,,
26405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3912.59765625,,,,,
26406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3913.18359375,13355.0,13357.0,,
26426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3900.87890625,3900.29296875,13315.0,13313.0,,
26448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3889.16015625,3888.57421875,13275.0,13273.0,,
26466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3878.3203125,3878.90625,13238.0,13240.0,,
26486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3867.1875,3866.30859375,13200.0,13197.0,,
26506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3854.58984375,3853.7109375,13157.0,13154.0,,
26527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3843.75,3843.45703125,13120.0,13119.0,,
26547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3831.73828125,3832.32421875,13079.0,13081.0,,
26567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3820.60546875,3820.3125,13041.0,13040.0,,
26587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3809.47265625,3808.0078125,13003.0,12998.0,,
26607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3798.6328125,3798.92578125,12966.0,12967.0,,
26627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3787.79296875,3786.9140625,12929.0,12926.0,,
26667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3765.52734375,3763.76953125,12853.0,12847.0,,
26708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3742.96875,3742.3828125,12776.0,12774.0,,
26727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3730.95703125,,,,,
26728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3731.25,12735.0,12736.0,,
26748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3720.703125,3719.23828125,12700.0,12695.0,,
26768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3708.984375,3710.15625,12660.0,12664.0,,
26788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3698.14453125,3698.14453125,12623.0,12623.0,,
26808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3687.3046875,3687.01171875,12586.0,12585.0,,
26828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3675.87890625,3675.0,12547.0,12544.0,,
26848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3665.33203125,3664.74609375,12511.0,12509.0,,
26868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3653.90625,3653.02734375,12472.0,12469.0,,
26888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3643.06640625,3642.1875,12435.0,12432.0,,
26908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3631.34765625,3631.0546875,12395.0,,,
26909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12394.0,,
26929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3620.5078125,3619.921875,12358.0,12356.0,,
26948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3609.66796875,,,,,
26949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3609.66796875,12321.0,12321.0,,
26969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3598.53515625,3598.2421875,12283.0,12282.0,,
27009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3576.85546875,3576.5625,12209.0,12208.0,,
27030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3565.72265625,,12171.0,,,
27050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3554.296875,3553.7109375,12132.0,12130.0,,
27090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3532.6171875,3532.6171875,12058.0,12058.0,,
27254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3446.484375,3446.19140625,11764.0,11763.0,,
27292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3423.6328125,3423.046875,11686.0,11684.0,,
27311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3413.37890625,3412.20703125,,,,
27312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11651.0,11647.0,,
27332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3403.125,3401.953125,11616.0,11612.0,,
27352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3391.11328125,3391.11328125,11575.0,11575.0,,
27392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3370.3125,3370.3125,11504.0,11504.0,,
27412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3359.765625,3360.05859375,11468.0,11469.0,,
27433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3348.046875,,,,,
27434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3348.046875,11428.0,11428.0,,
27452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3337.20703125,,11391.0,,,
27473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3326.953125,3325.78125,11356.0,11352.0,,
27493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3316.11328125,3314.94140625,11319.0,11315.0,,
27533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3294.7265625,3294.43359375,,,,
27534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11246.0,11245.0,,
27553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3284.47265625,3284.1796875,11211.0,11210.0,,
27574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3273.046875,,11172.0,,,
27593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3262.20703125,3263.0859375,11135.0,11138.0,,
27633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3241.69921875,3240.8203125,11065.0,11062.0,,
27654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3230.56640625,,11027.0,,,
27673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3219.7265625,3219.43359375,10990.0,10989.0,,
27693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3208.88671875,,10953.0,,,
27714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3198.046875,3198.046875,10916.0,10916.0,,
27734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3187.20703125,,10879.0,,,
27754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3177.5390625,3176.07421875,10846.0,10841.0,,
27774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3167.87109375,3165.8203125,10813.0,10806.0,,
27794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3157.6171875,,,,,
27795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3156.15234375,10778.0,10773.0,,
27815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3147.0703125,3146.19140625,10742.0,10739.0,,
27835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3136.81640625,3136.5234375,10707.0,10706.0,,
27854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3125.68359375,3126.26953125,10669.0,10671.0,,
27875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3114.84375,3116.015625,10632.0,10636.0,,
27896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3104.296875,3104.8828125,10596.0,10598.0,,
27935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3083.203125,3083.49609375,10524.0,10525.0,,
27955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3073.53515625,3073.2421875,,,,
27956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10491.0,10490.0,,
27976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3063.28125,,10456.0,,,
27996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3052.734375,3052.44140625,10420.0,10419.0,,
28016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3042.7734375,3041.89453125,10386.0,10383.0,,
28036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3032.51953125,3032.2265625,10351.0,10350.0,,
28056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3022.265625,,10316.0,,,
28076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3012.3046875,3012.01171875,10282.0,10281.0,,
28096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3002.34375,,,,,
28097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3002.05078125,10248.0,10247.0,,
28116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2991.796875,2991.796875,10212.0,10212.0,,
28136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2981.8359375,,10178.0,,,
28156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2971.58203125,2971.2890625,,,,
28157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10143.0,10142.0,,
28176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2961.03515625,,,,,
28177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2961.03515625,10107.0,10107.0,,
28197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2951.07421875,2950.78125,10073.0,10072.0,,
28216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2940.8203125,2940.8203125,10038.0,10038.0,,
28236,,,,,,,,,,,,,,,,,,,,,,,-2.450000047683716,,,,,,,,,,,2930.859375,2930.56640625,10004.0,10003.0,,
28278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2910.64453125,2909.47265625,9935.0,9931.0,,
28297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2900.68359375,,,,,
28298,,,,,,,,,,,,,,,,,,,,,,,-2.440000057220459,,,,,,,,,,,,2899.21875,9901.0,9896.0,,
28318,,,,,,,,,,,,,,,,,,,,,,,-2.450000047683716,,,,,,,,,,,2890.4296875,2888.96484375,9866.0,9861.0,,
28358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2869.62890625,2869.04296875,9795.0,9793.0,,
28378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2859.375,2859.375,9760.0,9760.0,,
28587,,,,,,,,,,,,,,,,,,,,,,,-2.450000047683716,,,,,,,,,,,2790.52734375,2790.52734375,9525.0,9525.0,,
28588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2760.05859375,2760.05859375,9421.0,9421.0,,
28599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2750.9765625,2749.8046875,9390.0,9386.0,,
28639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2730.46875,2729.58984375,9320.0,9317.0,,
28660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2720.5078125,2720.21484375,9286.0,9285.0,,
28701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2700.87890625,2701.46484375,9219.0,9221.0,,
28720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2690.91796875,2691.50390625,9185.0,9187.0,,
28740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2681.25,2681.54296875,9152.0,9153.0,,
28760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2671.58203125,2671.2890625,9119.0,,,
28761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9118.0,,
28781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2661.62109375,2660.7421875,9085.0,9082.0,,
28803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2650.78125,2649.90234375,9048.0,9045.0,,
28821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2641.11328125,2640.52734375,9015.0,9013.0,,
28841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2631.15234375,2631.15234375,8981.0,8981.0,,
28862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2622.0703125,2621.19140625,8950.0,8947.0,,
28881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2611.5234375,2611.5234375,8914.0,8914.0,,
28901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2592.1875,2592.48046875,8848.0,8849.0,,
28921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2582.8125,2580.76171875,8816.0,8809.0,,
28942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2571.09375,2571.09375,8776.0,8776.0,,
28963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2562.01171875,,8745.0,,,
28982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2552.9296875,2552.05078125,8714.0,8711.0,,
29002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2542.3828125,2542.08984375,8678.0,8677.0,,
29022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2532.421875,2533.59375,8644.0,8648.0,,
29042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2523.6328125,,,,,
29043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2522.75390625,8614.0,8611.0,,
29063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2512.79296875,2511.62109375,8577.0,8573.0,,
29082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2502.24609375,2502.5390625,8541.0,8542.0,,
29124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2483.203125,2483.203125,8476.0,8476.0,,
29142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2473.53515625,,,,,
29143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2474.12109375,8443.0,8445.0,,
29162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2464.453125,,,,,
29163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2463.8671875,8412.0,8410.0,,
29183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2454.19921875,2453.61328125,8377.0,8375.0,,
29203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2444.53125,,8344.0,,,
29223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2435.15625,2434.27734375,8312.0,8309.0,,
29243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2425.1953125,2424.90234375,8278.0,8277.0,,
29263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2416.11328125,2415.8203125,8247.0,8246.0,,
29283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2406.4453125,2405.859375,8214.0,8212.0,,
29305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2396.77734375,2396.484375,8181.0,8180.0,,
29344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2378.02734375,2377.734375,8117.0,8116.0,,
29364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2368.06640625,2368.06640625,8083.0,8083.0,,
29384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2359.27734375,2359.27734375,8053.0,8053.0,,
29404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2349.90234375,2349.31640625,8021.0,8019.0,,
29424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2340.234375,2339.94140625,7988.0,7987.0,,
29445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2331.15234375,2330.2734375,7957.0,7954.0,,
29465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2321.19140625,,7923.0,,,
29485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2312.6953125,2312.40234375,7894.0,7893.0,,
29505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2302.44140625,2303.02734375,7859.0,7861.0,,
29525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2293.9453125,2293.359375,7830.0,7828.0,,
29565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2275.48828125,,,,,
29566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2275.48828125,7767.0,7767.0,,
29585,,,,,,,,,,,,,,,,,,,,,,,-2.4600000381469727,,,,,,,,,,,2264.94140625,2265.234375,7731.0,7732.0,,
29605,,,,,,,,,,,,,,,,,,,,,,,-2.450000047683716,,,,,,,,,,,,,,,,
29626,,,,,,,,,,,,,,,,,,,,,,,-2.4600000381469727,,,,,,,,,,,2246.19140625,2245.60546875,7667.0,7665.0,,
29645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2238.28125,,,,,
29646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2238.28125,7640.0,7640.0,,
29666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2227.734375,2227.734375,7604.0,7604.0,,
29686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2219.53125,2218.06640625,7576.0,7571.0,,
29706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2208.984375,2208.69140625,7540.0,7539.0,,
29893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2201.07421875,2200.78125,7513.0,7512.0,,
29894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2135.44921875,2136.03515625,7289.0,7291.0,,
29900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2126.3671875,2126.07421875,7258.0,7257.0,,
29907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2116.9921875,2115.8203125,7226.0,7222.0,,
29930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2107.32421875,2107.6171875,7193.0,7194.0,,
29948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2098.828125,2099.12109375,7164.0,7165.0,,
29968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2089.453125,2088.57421875,7132.0,7129.0,,
30008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2071.2890625,2071.875,7070.0,7072.0,,
30029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2062.79296875,,7041.0,,,
30048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2052.83203125,2051.953125,7007.0,7004.0,,
30068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2043.45703125,2044.04296875,6975.0,6977.0,,
30088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2035.546875,2034.375,6948.0,6944.0,,
30108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025.0,2024.70703125,6912.0,,,
30109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6911.0,,
30129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015.91796875,2016.50390625,6881.0,6883.0,,
30149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008.0078125,,6854.0,,,
30169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1997.75390625,1997.4609375,6819.0,6818.0,,
30189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1988.37890625,1988.671875,6787.0,6788.0,,
30209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1980.76171875,1979.296875,6761.0,6756.0,,
30229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1969.921875,,,,,
30230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1969.921875,6724.0,6724.0,,
30249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960.546875,1961.1328125,6692.0,6694.0,,
30270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1952.63671875,1951.171875,6665.0,6660.0,,
30290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1942.67578125,1942.96875,6631.0,6632.0,,
30310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1933.0078125,1933.88671875,6598.0,6601.0,,
30329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1924.8046875,1923.6328125,6570.0,6566.0,,
30350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1915.72265625,1914.84375,6539.0,6536.0,,
30369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1905.76171875,1906.640625,6505.0,6508.0,,
30389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1896.6796875,,,,,
30390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1895.5078125,6474.0,6470.0,,
30409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1887.59765625,,,,,
30410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1887.01171875,6443.0,6441.0,,
30450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1868.84765625,1869.140625,6379.0,6380.0,,
30470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1859.765625,,6348.0,,,
30490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1851.26953125,1850.390625,6319.0,6316.0,,
30511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1842.1875,1841.89453125,6288.0,6287.0,,
30531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1832.51953125,1832.8125,6255.0,6256.0,,
30551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1823.14453125,1822.8515625,6223.0,6222.0,,
30591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1804.6875,1804.6875,6160.0,6160.0,,
30611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1795.60546875,1795.3125,6129.0,6128.0,,
30631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1786.5234375,,,,,
30632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6098.0,,,
30652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1777.734375,1777.44140625,6068.0,6067.0,,
30672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1768.65234375,1767.7734375,6037.0,6034.0,,
30692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1759.27734375,1759.27734375,,,,
